netName,util,cp,bboxArea,bboxAr,numPins
u0/u0/n765,60,1600,9.24,1.909,2
u0/u0/n766,60,1600,359.52,0.785,7
u0/u0/n767,60,1600,88.04,0.437,7
u0/u0/n768,60,1600,76.0,0.190,5
u0/u0/n769,60,1600,1036.8,1.250,10
u0/u0/n770,60,1600,1.4,0.714,2
u0/u0/n771,60,1600,16.28,3.364,2
u0/u0/n772,60,1600,0.28,0.143,2
u0/u0/n773,60,1600,2.04,0.176,2
u0/u0/n774,60,1600,36.72,11.333,2
u0/u0/n775,60,1600,8.36,0.579,2
u0/u0/n776,60,1600,58.56,10.167,2
u0/u0/n777,60,1600,13.16,0.149,2
u0/u0/n778,60,1600,145.92,0.891,8
u0/u0/n779,60,1600,104.0,3.846,6
u0/u0/n780,60,1600,110.16,0.944,6
u0/u0/n781,60,1600,820.8,0.888,18
u0/u0/n782,60,1600,552.24,0.992,10
u0/u0/n783,60,1600,100.425,2.240,5
u0/u0/n784,60,1600,446.08,1.659,9
u0/u0/n785,60,1600,237.36,2.804,6
u0/u0/n786,60,1600,172.8,0.833,5
u0/u0/n787,60,1600,684.4,0.814,13
u0/u0/n788,60,1600,5.88,0.061,5
u0/u0/n789,60,1600,608.82465,0.829,10
u0/u0/n790,60,1600,440.64,0.944,6
u0/u0/n791,60,1600,171.36,0.270,6
u0/u0/n792,60,1600,19.4,0.052,2
u0/u0/n794,60,1600,0.76,19.000,2
u0/u0/n795,60,1600,557.72,2.616,11
u0/u0/n796,60,1600,237.6,0.509,8
u0/u0/n797,60,1600,65.52,5.056,4
u0/u0/n798,60,1600,8.0,0.500,4
u0/u0/n799,60,1600,142.08,2.595,3
u0/u0/n800,60,1600,6.72,3.429,3
u0/u0/n801,60,1600,186.48,3.405,8
u0/u0/n802,60,1600,187.68,0.554,7
u0/u0/n804,60,1600,54.0,1.500,4
u0/u0/n805,60,1600,27.2,1.700,3
u0/u0/n806,60,1600,780.64,1.378,16
u0/u0/n807,60,1600,100.8,0.357,5
u0/u0/n808,60,1600,220.16,1.344,6
u0/u0/n809,60,1600,198.32,3.622,8
u0/u0/n810,60,1600,146.4,0.984,6
u0/u0/n811,60,1600,151.84,5.615,7
u0/u0/n813,60,1600,617.12,1.147,10
u0/u0/n814,60,1600,17.68,0.654,4
u0/u0/n815,60,1600,112.8,0.783,6
u0/u0/n816,60,1600,55.12,2.038,4
u0/u0/n817,60,1600,4.56,0.316,3
u0/u0/n819,60,1600,0.44,0.091,2
u0/u0/n820,60,1600,0.2689125,1.054,2
u0/u0/n821,60,1600,30.4,1.900,8
u0/u0/n822,60,1600,3.28,20.500,4
u0/u0/n823,60,1600,0.7739125,3.035,2
u0/u0/n824,60,1600,419.04,0.898,11
u0/u0/n825,60,1600,0.0,0,2
u0/u0/n826,60,1600,156.24,1.016,5
u0/u0/n827,60,1600,385.92,0.537,11
u0/u0/n828,60,1600,18.72,0.173,3
u0/u0/n829,60,1600,0.0,0,2
u0/u0/n830,60,1600,6.6,0.055,3
u0/u0/n831,60,1600,63.84,1.105,6
u0/u0/n832,60,1600,0.16,1.000,2
u0/u0/n833,60,1600,105.12,8.111,5
u0/u0/n834,60,1600,9.6,1.667,3
u0/u0/n835,60,1600,33.28,13.000,4
u0/u0/n836,60,1600,30.96,2.389,6
u0/u0/n837,60,1600,73.92,0.589,4
u0/u0/n838,60,1600,226.8,1.944,9
u0/u0/n839,60,1600,24.2,5.000,4
u0/u0/n840,60,1600,39.52,0.684,5
u0/u0/n841,60,1600,22.08,3.833,5
u0/u0/n842,60,1600,45.76,1.692,3
u0/u1/FE_RN_120_0,60,1600,0.52,13.000,2
u0/u1/FE_RN_119_0,60,1600,0.56,3.500,2
u0/u1/FE_RN_93_0,60,1600,1.32,3.667,2
u0/u1/FE_RN_71_0,60,1600,0.12,0.333,2
u0/u1/FE_RN_51_0,60,1600,0.08,0.500,2
u0/u1/FE_OFN800_w3_13,60,1600,80.0,3.200,6
u0/u1/FE_OFN442_n666,60,1600,152.64,2.944,8
u0/u1/FE_OFN413_n,60,1600,0.4709125,1.847,2
u0/u1/FE_OFN412_n,60,1600,2.08,52.000,4
u0/u1/FE_OFN411_n,60,1600,0.24,6.000,2
u0/u1/FE_OFN399_n767,60,1600,26.4,0.733,8
u0/u1/FE_OFN398_n638,60,1600,59.28,4.105,5
u0/u1/FE_OFN380_n799,60,1600,166.4,0.650,6
u0/u1/FE_OFN355_FE_DBTN32_w3_8,60,1600,264.96,2.875,11
u0/u1/FE_OFN233_n754,60,1600,493.2,1.522,11
u0/u1/FE_OFN202_w3_14,60,1600,460.012,1.197,10
u0/u1/FE_OFN176_w3_11,60,1600,524.16,0.825,13
u0/u1/FE_OFN119_n666,60,1600,208.0,0.520,7
u0/u1/FE_OFN100_n679,60,1600,49.4,3.421,5
u0/u1/FE_DBTN33_w3_9,60,1600,771.84,0.931,15
u0/u1/FE_DBTN32_w3_8,60,1600,630.0,0.992,15
u0/u1/n48,60,1600,761.04,1.198,12
u0/u1/n51,60,1600,3.6,0.278,2
u0/u1/n53,60,1600,0.0,0,2
u0/u1/n68,60,1600,3.32,0.012,2
u0/u1/n70,60,1600,0.88,0.182,2
u0/u1/n72,60,1600,3.2,0.312,2
u0/u1/n187,60,1600,0.72,4.500,2
u0/u1/n226,60,1600,264.96,0.319,9
u0/u1/n310,60,1600,775.88,1.370,12
u0/u1/n424,60,1600,0.24,6.000,2
u0/u1/n425,60,1600,0.4,10.000,2
u0/u1/n426,60,1600,0.0,0,2
u0/u1/n427,60,1600,109.8,0.738,7
u0/u1/n429,60,1600,9.52,0.824,2
u0/u1/n430,60,1600,0.24,6.000,2
u0/u1/n431,60,1600,50.96,7.538,2
u0/u1/n448,60,1600,3.36,2.333,2
u0/u1/n449,60,1600,10.44,0.310,2
u0/u1/n450,60,1600,0.56,0.286,2
u0/u1/n451,60,1600,17.64,1.000,2
u0/u1/n452,60,1600,15.8,0.063,2
u0/u1/n453,60,1600,0.72,0.500,2
u0/u1/n454,60,1600,3.96,0.818,2
u0/u1/n455,60,1600,0.84,0.429,2
u0/u1/n456,60,1600,2.72,0.059,2
u0/u1/n457,60,1600,0.92,23.000,2
u0/u1/n458,60,1600,0.36,9.000,2
u0/u1/n459,60,1600,8.68,4.429,2
u0/u1/n460,60,1600,0.28,7.000,2
u0/u1/n461,60,1600,0.72,18.000,2
u0/u1/n462,60,1600,1.44,0.250,2
u0/u1/n463,60,1600,0.24,6.000,2
u0/u1/n464,60,1600,2.84,0.014,2
u0/u1/n465,60,1600,3.84,0.667,2
u0/u1/n466,60,1600,1.32,33.000,2
u0/u1/n467,60,1600,22.12,11.286,2
u0/u1/n468,60,1600,0.36,0.111,2
u0/u1/n469,60,1600,0.32,8.000,2
u0/u1/n470,60,1600,0.48,3.000,2
u0/u1/n471,60,1600,41.8,0.345,2
u0/u1/n472,60,1600,0.32,8.000,2
u0/u1/n473,60,1600,3.92,2.000,2
u0/u1/n474,60,1600,0.84,2.333,2
u0/u1/n475,60,1600,28.88,2.000,3
u0/u1/n476,60,1600,24.96,2.438,2
u0/u1/n477,60,1600,16.8,11.667,2
u0/u1/n478,60,1600,4.08,2.833,2
u0/u1/n479,60,1600,15.2,0.950,2
u0/u1/n480,60,1600,96.32,1.302,2
u0/u1/n481,60,1600,1.44,1.000,2
u0/u1/n482,60,1600,38.08,3.294,2
u0/u1/n483,60,1600,2.2,0.455,2
u0/u1/n484,60,1600,0.0,0,2
u0/u1/n485,60,1600,8.4,0.476,2
u0/u1/n486,60,1600,0.0,0,2
u0/u1/n487,60,1600,36.0,2.250,2
u0/u1/n488,60,1600,0.0,0,2
u0/u1/n489,60,1600,1.2,0.833,2
u0/u1/n490,60,1600,15.12,7.714,2
u0/u1/n491,60,1600,0.24,0.167,2
u0/u1/n492,60,1600,2.48,0.065,2
u0/u1/n493,60,1600,0.96,0.042,2
u0/u1/n494,60,1600,8.12,0.241,2
u0/u1/n495,60,1600,4.64,0.138,2
u0/u1/n496,60,1600,0.48,1.333,2
u0/u1/n497,60,1600,4.32,0.750,2
u0/u1/n498,60,1600,0.88,0.182,2
u0/u1/n499,60,1600,1.96,1.000,2
u0/u1/n500,60,1600,3.92,2.000,2
u0/u1/n501,60,1600,2.96,18.500,2
u0/u1/n502,60,1600,0.6,1.667,2
u0/u1/n503,60,1600,0.48,0.333,2
u0/u1/n504,60,1600,2.64,0.015,2
u0/u1/n505,60,1600,1.92,0.333,2
u0/u1/n506,60,1600,101.0,0.248,2
u0/u1/n507,60,1600,1.52,9.500,2
u0/u1/n508,60,1600,82.8,2.300,2
u0/u1/n509,60,1600,31.8,0.283,2
u0/u1/n510,60,1600,24.84,1.174,2
u0/u1/n511,60,1600,48.64,0.842,4
u0/u1/n512,60,1600,22.0,5.500,3
u0/u1/n513,60,1600,0.2,5.000,2
u0/u1/n514,60,1600,3.84,6.000,2
u0/u1/n515,60,1600,0.8,0.050,2
u0/u1/n516,60,1600,91.44,7.056,3
u0/u1/n517,60,1600,0.12,3.000,2
u0/u1/n518,60,1600,88.8,5.550,2
u0/u1/n519,60,1600,3.48,0.103,2
u0/u1/n520,60,1600,22.04,0.655,2
u0/u1/n521,60,1600,1.6,0.100,3
u0/u1/n522,60,1600,1.44,0.111,3
u0/u1/n523,60,1600,1.2,7.500,3
u0/u1/n524,60,1600,0.88,5.500,2
u0/u1/n525,60,1600,0.96,0.167,2
u0/u1/n526,60,1600,0.0,0,2
u0/u1/n527,60,1600,1.12,7.000,2
u0/u1/n528,60,1600,0.36,9.000,2
u0/u1/n529,60,1600,1.72,43.000,2
u0/u1/n530,60,1600,4.48,2.286,2
u0/u1/n531,60,1600,26.56,0.096,2
u0/u1/n532,60,1600,10.56,1.833,3
u0/u1/n533,60,1600,1.92,0.333,2
u0/u1/n534,60,1600,0.72,4.500,2
u0/u1/n535,60,1600,86.8,0.565,2
u0/u1/n536,60,1600,36.72,0.794,4
u0/u1/n537,60,1600,4.44,0.081,2
u0/u1/n538,60,1600,2.24,0.875,2
u0/u1/n539,60,1600,0.72,4.500,2
u0/u1/n540,60,1600,0.48,0.083,2
u0/u1/n541,60,1600,4.48,2.286,2
u0/u1/n542,60,1600,0.56,0.286,2
u0/u1/n543,60,1600,2.44,61.000,2
u0/u1/n544,60,1600,179.4,1.062,2
u0/u1/n545,60,1600,7.52,47.000,2
u0/u1/n546,60,1600,10.72,0.060,2
u0/u1/n547,60,1600,2.52,63.000,2
u0/u1/n548,60,1600,0.48,0.083,2
u0/u1/n549,60,1600,33.0,1.320,2
u0/u1/n550,60,1600,0.32,2.000,2
u0/u1/n551,60,1600,45.0,5.000,2
u0/u1/n552,60,1600,0.48,0.333,2
u0/u1/n553,60,1600,0.48,3.000,2
u0/u1/n554,60,1600,0.84,2.333,2
u0/u1/n555,60,1600,1.36,0.029,3
u0/u1/n556,60,1600,112.0,0.280,6
u0/u1/n557,60,1600,1.4,1.400,2
u0/u1/n558,60,1600,8.36,1.727,2
u0/u1/n559,60,1600,9.36,0.722,4
u0/u1/n560,60,1600,1.92,0.187,2
u0/u1/n561,60,1600,24.0,0.042,2
u0/u1/n562,60,1600,0.44,0.091,2
u0/u1/n563,60,1600,1.44,0.250,2
u0/u1/n564,60,1600,1.0,0.040,2
u0/u1/n565,60,1600,59.04,0.098,2
u0/u1/n566,60,1600,0.84,2.333,2
u0/u1/n567,60,1600,61.6,3.850,3
u0/u1/n568,60,1600,92.88,1.256,2
u0/u1/n569,60,1600,7.84,1.000,2
u0/u1/n570,60,1600,5.2,32.500,2
u0/u1/n571,60,1600,1.96,1.000,2
u0/u1/n572,60,1600,25.08,1.737,3
u0/u1/n573,60,1600,11.52,0.500,3
u0/u1/n574,60,1600,1.44,0.250,2
u0/u1/n575,60,1600,5.76,0.562,2
u0/u1/n576,60,1600,0.88,0.182,2
u0/u1/n577,60,1600,24.96,9.750,3
u0/u1/n578,60,1600,0.8,5.000,2
u0/u1/n579,60,1600,1.48,0.027,2
u0/u1/n580,60,1600,48.64,0.842,2
u0/u1/n581,60,1600,8.76,0.041,2
u0/u1/n582,60,1600,1.52,0.105,2
u0/u1/n583,60,1600,3.12,2.167,2
u0/u1/n584,60,1600,14.4,1.111,4
u0/u1/n585,60,1600,0.0,0,2
u0/u1/n586,60,1600,228.0,1.583,5
u0/u1/n587,60,1600,3.0,0.333,2
u0/u1/n588,60,1600,0.28,0.143,2
u0/u1/n589,60,1600,0.96,0.167,2
u0/u1/n590,60,1600,94.24,0.613,2
u0/u1/n591,60,1600,14.4,2.500,3
u0/u1/n592,60,1600,8.96,0.875,3
u0/u1/n593,60,1600,4.76,0.412,2
u0/u1/n594,60,1600,0.0,0,2
u0/u1/n595,60,1600,7.2,1.250,2
u0/u1/n596,60,1600,53.24,0.091,3
u0/u1/n597,60,1600,1.44,1.000,2
u0/u1/n598,60,1600,0.92,23.000,2
u0/u1/n599,60,1600,7.04,2.750,4
u0/u1/n600,60,1600,31.28,0.370,3
u0/u1/n601,60,1600,6.12,0.529,2
u0/u1/n602,60,1600,13.44,0.146,2
u0/u1/n603,60,1600,0.0,0,2
u0/u1/n604,60,1600,1.4,0.714,2
u0/u1/n605,60,1600,1.44,1.000,2
u0/u1/n606,60,1600,3.84,0.375,2
u0/u1/n607,60,1600,2.88,8.000,2
u0/u1/n608,60,1600,2.88,1.125,3
u0/u1/n609,60,1600,4.4,0.909,2
u0/u1/n610,60,1600,0.0,0,2
u0/u1/n611,60,1600,1.32,33.000,2
u0/u1/n612,60,1600,174.0,1.293,7
u0/u1/n613,60,1600,60.48,1.167,6
u0/u1/n614,60,1600,0.0,0,2
u0/u1/n615,60,1600,1.2,3.333,2
u0/u1/n616,60,1600,2.88,0.222,3
u0/u1/n617,60,1600,24.96,0.923,3
u0/u1/n618,60,1600,1.2,0.033,2
u0/u1/n619,60,1600,0.6,0.067,2
u0/u1/n620,60,1600,0.24,1.500,2
u0/u1/n621,60,1600,1.12,0.571,2
u0/u1/n622,60,1600,0.0,0,2
u0/u1/n623,60,1600,0.0,0,2
u0/u1/n624,60,1600,189.6,0.759,2
u0/u1/n625,60,1600,2.64,1.833,2
u0/u1/n626,60,1600,0.28,0.143,2
u0/u1/n627,60,1600,16.0,1.000,4
u0/u1/n628,60,1600,228.96,1.963,5
u0/u1/n629,60,1600,2.0,12.500,2
u0/u1/n630,60,1600,6.4,0.400,2
u0/u1/n631,60,1600,0.88,0.182,2
u0/u1/n632,60,1600,38.0,9.500,2
u0/u1/n633,60,1600,82.08,0.176,5
u0/u1/n634,60,1600,30.08,0.340,2
u0/u1/n635,60,1600,6.72,4.667,2
u0/u1/n636,60,1600,21.12,4.364,2
u0/u1/n637,60,1600,201.6,0.317,5
u0/u1/n638,60,1600,4.48,0.437,3
u0/u1/n639,60,1600,71.04,0.324,4
u0/u1/n640,60,1600,0.44,0.091,2
u0/u1/n641,60,1600,0.08,2.000,2
u0/u1/n642,60,1600,12.96,0.111,2
u0/u1/n643,60,1600,1.76,11.000,2
u0/u1/n644,60,1600,37.92,6.583,2
u0/u1/n645,60,1600,6.6,1.364,2
u0/u1/n646,60,1600,22.4,0.457,2
u0/u1/n647,60,1600,1.12,7.000,2
u0/u1/n648,60,1600,3.84,0.667,3
u0/u1/n649,60,1600,62.64,1.862,2
u0/u1/n650,60,1600,0.96,0.167,2
u0/u1/n651,60,1600,0.72,0.222,2
u0/u1/n652,60,1600,1.68,1.167,2
u0/u1/n653,60,1600,2.24,1.143,2
u0/u1/n654,60,1600,0.48,0.333,2
u0/u1/n655,60,1600,5.6,0.114,2
u0/u1/n656,60,1600,3.92,2.000,3
u0/u1/n657,60,1600,272.24,1.012,9
u0/u1/n658,60,1600,117.6,0.417,3
u0/u1/n659,60,1600,0.56,3.500,2
u0/u1/n660,60,1600,10.4,0.096,2
u0/u1/n661,60,1600,8.16,0.706,2
u0/u1/n662,60,1600,312.4,1.549,2
u0/u1/n663,60,1600,0.96,24.000,2
u0/u1/n664,60,1600,33.12,0.639,2
u0/u1/n665,60,1600,87.4,6.053,3
u0/u1/n666,60,1600,120.96,0.259,5
u0/u1/n667,60,1600,0.0,0,2
u0/u1/n668,60,1600,4.8,0.833,2
u0/u1/n669,60,1600,66.0,0.379,2
u0/u1/n670,60,1600,5.44,2.125,2
u0/u1/n671,60,1600,25.92,0.222,4
u0/u1/n672,60,1600,172.84,5.138,7
u0/u1/n673,60,1600,8.4,0.171,4
u0/u1/n674,60,1600,0.36,9.000,2
u0/u1/n675,60,1600,0.36,0.111,2
u0/u1/n676,60,1600,3.36,0.583,2
u0/u1/n677,60,1600,0.28,0.143,2
u0/u1/n678,60,1600,60.48,0.292,5
u0/u1/n679,60,1600,0.48,0.083,2
u0/u1/n680,60,1600,6.88,0.093,2
u0/u1/n681,60,1600,0.72,0.500,2
u0/u1/n682,60,1600,2.04,0.176,2
u0/u1/n683,60,1600,80.64,0.097,5
u0/u1/n684,60,1600,0.24,0.167,2
u0/u1/n685,60,1600,2.8,2.800,2
u0/u1/n686,60,1600,484.16,0.654,10
u0/u1/n687,60,1600,288.0,1.280,13
u0/u1/n688,60,1600,0.0,0,2
u0/u1/n689,60,1600,4.64,0.138,2
u0/u1/n690,60,1600,10.08,7.000,2
u0/u1/n691,60,1600,15.84,0.306,4
u0/u1/n692,60,1600,87.0,0.103,2
u0/u1/n693,60,1600,0.0,0,2
u0/u1/n694,60,1600,222.2,1.836,7
u0/u1/n695,60,1600,4.0,0.250,2
u0/u1/n696,60,1600,17.6,0.145,4
u0/u1/n697,60,1600,0.0,0,2
u0/u1/n698,60,1600,0.72,0.500,2
u0/u1/n699,60,1600,1.28,2.000,2
u0/u1/n700,60,1600,0.0,0,2
u0/u1/n701,60,1600,6.84,0.474,2
u0/u1/n702,60,1600,123.2,3.929,4
u0/u1/n703,60,1600,4.48,1.750,3
u0/u1/n704,60,1600,234.0,0.260,6
u0/u1/n705,60,1600,62.72,0.500,4
u0/u1/n706,60,1600,367.2,1.985,9
u0/u1/n707,60,1600,195.36,2.523,5
u0/u1/n708,60,1600,20.24,0.239,5
u0/u1/n709,60,1600,6.48,4.500,2
u0/u1/n710,60,1600,47.52,8.250,2
u0/u1/n711,60,1600,576.64,0.779,10
u0/u1/n712,60,1600,8.64,0.167,3
u0/u1/n713,60,1600,3.6,0.278,3
u0/u1/n714,60,1600,0.84,0.048,2
u0/u1/n715,60,1600,36.4,0.186,2
u0/u1/n716,60,1600,29.4,0.600,2
u0/u1/n717,60,1600,16.24,8.286,2
u0/u1/n718,60,1600,3.68,23.000,2
u0/u1/n719,60,1600,7.0,0.280,3
u0/u1/n720,60,1600,708.48,0.854,14
u0/u1/n721,60,1600,13.44,0.190,4
u0/u1/n722,60,1600,603.84,0.816,9
u0/u1/n723,60,1600,158.08,2.737,4
u0/u1/n724,60,1600,129.6,2.500,6
u0/u1/n725,60,1600,3.36,5.250,2
u0/u1/n726,60,1600,667.44,0.636,11
u0/u1/n727,60,1600,0.12,3.000,2
u0/u1/n728,60,1600,7.68,3.000,2
u0/u1/n729,60,1600,457.84,0.822,11
u0/u1/n730,60,1600,40.0,15.625,5
u0/u1/n731,60,1600,49.2,0.183,5
u0/u1/n732,60,1600,234.72,4.528,7
u0/u1/n733,60,1600,476.72,0.856,10
u0/u1/n734,60,1600,0.4,0.100,2
u0/u1/n735,60,1600,0.24,0.167,2
u0/u1/n736,60,1600,20.8,0.769,4
u0/u1/n737,60,1600,5.76,1.000,3
u0/u1/n738,60,1600,11.52,0.222,3
u0/u1/n739,60,1600,2.64,0.545,2
u0/u1/n740,60,1600,611.52,1.592,14
u0/u1/n741,60,1600,5.92,37.000,3
u0/u1/n742,60,1600,88.0,3.520,3
u0/u1/n743,60,1600,3.96,0.818,3
u0/u1/n744,60,1600,0.0,0,2
u0/u1/n745,60,1600,410.4,1.267,12
u0/u1/n746,60,1600,423.36,0.907,13
u0/u1/n747,60,1600,137.2,0.700,5
u0/u1/n748,60,1600,158.24,1.870,7
u0/u1/n749,60,1600,109.2,1.548,8
u0/u1/n750,60,1600,0.32,2.000,2
u0/u1/n751,60,1600,276.48,1.333,13
u0/u1/n752,60,1600,571.12,1.025,16
u0/u1/n753,60,1600,851.76,1.341,11
u0/u1/n754,60,1600,6.48,0.500,4
u0/u1/n755,60,1600,0.32,2.000,2
u0/u1/n756,60,1600,2.64,1.833,2
u0/u1/n757,60,1600,509.76,0.915,11
u0/u1/n758,60,1600,0.4,0.100,2
u0/u1/n759,60,1600,812.16,1.741,11
u0/u1/n760,60,1600,60.48,2.625,2
u0/u1/n761,60,1600,74.24,0.453,5
u0/u1/n762,60,1600,761.12,1.060,13
u0/u1/n763,60,1600,166.16,1.081,4
u0/u1/n764,60,1600,291.2,1.137,4
u0/u1/n765,60,1600,199.52,2.698,8
u0/u1/n766,60,1600,2.88,2.000,2
u0/u1/n767,60,1600,367.36,1.366,10
u0/u1/n768,60,1600,0.6,15.000,2
u0/u1/n769,60,1600,14.8,0.270,3
u0/u1/n770,60,1600,352.08,3.019,8
u0/u1/n771,60,1600,342.72,0.540,8
u0/u1/n772,60,1600,26.32,3.357,2
u0/u1/n773,60,1600,5.28,0.917,2
u0/u1/n774,60,1600,306.0,0.340,7
u0/u1/n775,60,1600,268.8,1.050,7
u0/u1/n776,60,1600,150.96,0.689,7
u0/u1/n777,60,1600,301.6,0.560,11
u0/u1/n778,60,1600,200.88,1.306,8
u0/u1/n779,60,1600,0.96,24.000,2
u0/u1/n780,60,1600,0.88,0.182,2
u0/u1/n781,60,1600,1.76,0.364,2
u0/u1/n782,60,1600,206.08,2.435,9
u0/u1/n783,60,1600,0.28,0.143,2
u0/u1/n784,60,1600,204.24,0.932,7
u0/u1/n785,60,1600,136.0,2.125,7
u0/u1/n786,60,1600,163.76,1.935,5
u0/u1/n787,60,1600,656.64,0.711,10
u0/u1/n788,60,1600,1.84,46.000,2
u0/u1/n789,60,1600,75.24,5.211,2
u0/u1/n790,60,1600,0.88,0.182,2
u0/u1/n791,60,1600,4.56,0.316,2
u0/u1/n792,60,1600,13.92,0.046,2
u0/u1/n793,60,1600,7.6,0.526,2
u0/u1/n794,60,1600,127.6,1.055,2
u0/u1/n795,60,1600,1.64,41.000,2
u0/u1/n796,60,1600,267.0,0.843,8
u0/u1/n797,60,1600,43.52,3.765,5
u0/u1/n798,60,1600,216.0,0.667,7
u0/u1/n799,60,1600,387.2,1.512,13
u0/u1/n800,60,1600,236.68,0.629,7
u0/u1/n801,60,1600,608.0,1.520,10
u0/u1/n802,60,1600,345.6,0.417,5
u0/u1/n803,60,1600,397.44,0.479,9
u0/u1/n804,60,1600,79.2,6.111,6
u0/u1/n805,60,1600,88.56,0.759,5
u0/u1/n806,60,1600,253.44,4.889,5
u0/u1/n807,60,1600,6.0,0.240,4
u0/u1/n808,60,1600,417.6,0.776,9
u0/u1/n809,60,1600,417.6,0.776,6
u0/u1/n810,60,1600,280.36,3.791,7
u0/u1/n811,60,1600,8.0459125,31.550,2
u0/u1/n812,60,1600,0.76,0.053,2
u0/u1/n813,60,1600,237.36,1.246,5
u0/u1/n814,60,1600,231.24,2.617,7
u0/u1/n815,60,1600,210.56,2.383,8
u0/u1/n816,60,1600,85.2,0.423,5
u0/u1/n817,60,1600,7.68,1.333,4
u0/u1/n818,60,1600,17.68,0.382,3
u0/u1/n819,60,1600,81.36,6.278,5
u0/u1/n820,60,1600,460.8,2.222,8
u0/u1/n821,60,1600,92.56,3.423,7
u0/u1/n822,60,1600,94.6,0.782,6
u0/u1/n823,60,1600,49.92,0.542,4
u0/u1/n824,60,1600,115.2,2.222,4
u0/u1/n825,60,1600,779.52,1.448,16
u0/u1/n826,60,1600,14.4,0.400,5
u0/u1/n827,60,1600,252.88,0.532,7
u0/u1/n828,60,1600,335.0,0.536,8
u0/u1/n829,60,1600,46.08,0.500,5
u0/u1/n831,60,1600,222.72,0.414,8
u0/u1/n833,60,1600,8.36,0.579,4
u0/u1/n834,60,1600,118.56,4.385,7
u0/u1/n835,60,1600,23.76,0.204,5
u0/u1/n836,60,1600,2.2,0.455,3
u0/u1/n837,60,1600,703.28,1.263,9
u0/u1/n838,60,1600,0.84,21.000,2
u0/u1/n839,60,1600,15.96,1.105,2
u0/u1/n840,60,1600,188.0,0.470,9
u0/u1/n841,60,1600,14.4,1.111,4
u0/u1/n842,60,1600,0.6,1.667,2
u0/u1/n843,60,1600,580.16,1.510,11
u0/u1/n844,60,1600,0.56,0.286,2
u0/u1/n845,60,1600,315.52,0.586,5
u0/u1/n846,60,1600,538.56,2.597,11
u0/u1/n847,60,1600,5.28,33.000,3
u0/u1/n848,60,1600,0.72,4.500,2
u0/u1/n849,60,1600,77.72,0.433,3
u0/u1/n850,60,1600,180.32,1.878,6
u0/u1/n851,60,1600,0.48,12.000,2
u0/u1/n852,60,1600,333.2,0.588,6
u0/u1/n853,60,1600,4.32,0.750,3
u0/u1/n854,60,1600,10.88,4.250,4
u0/u1/n855,60,1600,49.28,0.636,6
u0/u1/n856,60,1600,33.0,0.273,5
u0/u1/n857,60,1600,614.104,1.141,10
u0/u1/n858,60,1600,34.56,0.296,4
u0/u1/n859,60,1600,46.08,3.556,5
u0/u1/n860,60,1600,29.28,5.083,5
u0/u1/n861,60,1600,64.48,0.596,3
u0/u2/FE_OCPN942_n633,60,1600,415.84,1.228,8
u0/u2/FE_RN_133_0,60,1600,0.64,1.000,2
u0/u2/FE_RN_132_0,60,1600,13.32,0.243,2
u0/u2/FE_RN_122_0,60,1600,1.32,3.667,2
u0/u2/FE_OCPN928_n740,60,1600,591.84,1.269,8
u0/u2/FE_OFN447_n602,60,1600,60.68,1.108,5
u0/u2/FE_OFN338_n656,60,1600,0.28,0.143,2
u0/u2/FE_OFN337_n656,60,1600,1.52,0.105,2
u0/u2/FE_OFN336_n656,60,1600,0.44,0.091,2
u0/u2/FE_OFN335_n656,60,1600,25.76,0.821,4
u0/u2/FE_OFN334_n656,60,1600,3.96,0.818,2
u0/u2/FE_OFN322_n771,60,1600,156.0,4.333,8
u0/u2/FE_OFN283_n746,60,1600,685.44,0.826,11
u0/u2/FE_OFN221_w3_7,60,1600,0.0,0,2
u0/u2/FE_OFN220_w3_7,60,1600,3.6469125,0.823,2
u0/u2/FE_OFN178_n774,60,1600,118.8,1.019,5
u0/u2/FE_OFN158_n734,60,1600,1.92,0.750,3
u0/u2/FE_OFN157_n734,60,1600,164.64,0.583,8
u0/u2/FE_OFN72_n742,60,1600,35.36,1.308,3
u0/u2/FE_OFN71_n742,60,1600,671.44,0.708,12
u0/u2/FE_OFN70_n759,60,1600,267.12,2.377,8
u0/u2/FE_OFN42_n754,60,1600,72.0,1.389,5
u0/u2/n51,60,1600,6.6,0.055,2
u0/u2/n65,60,1600,3.36,0.583,2
u0/u2/n70,60,1600,138.24,0.375,2
u0/u2/n72,60,1600,39.36,0.585,2
u0/u2/n142,60,1600,0.0,0,2
u0/u2/n192,60,1600,0.24,0.167,2
u0/u2/n277,60,1600,0.0,0,2
u0/u2/n306,60,1600,136.4,3.548,7
u0/u2/n424,60,1600,131.44,3.419,5
u0/u2/n425,60,1600,110.16,8.500,6
u0/u2/n426,60,1600,1.2,0.300,2
u0/u2/n432,60,1600,1203.6,1.041,25
u0/u2/n440,60,1600,9.6,0.600,2
u0/u2/n441,60,1600,1.76,0.364,2
u0/u2/n442,60,1600,0.56,14.000,2
u0/u2/n443,60,1600,18.8,0.213,2
u0/u2/n444,60,1600,1.92,48.000,2
u0/u2/n445,60,1600,3.6,0.100,2
u0/u2/n446,60,1600,1.76,0.364,2
u0/u2/n447,60,1600,0.52,13.000,2
u0/u2/n448,60,1600,6.24,1.083,2
u0/u2/n449,60,1600,1.44,0.111,2
u0/u2/n450,60,1600,0.0,0,2
